Product Progress;Logins;Start Date;Last Activity At;Days Lapsed;Months Lapsed
75;62;2020-09-21;2021-05-31;36.0;9.0
42;64;2020-09-22;2023-01-24;122.0;30.5
97;216;2020-09-30;2023-02-10;123.29;30.82
63;93;2020-11-08;2021-08-16;40.14;10.04
14;9;2020-09-21;2020-10-12;3.0;0.75
95;70;2020-09-23;2023-03-16;129.14;32.28
20;37;2020-09-21;2023-03-11;128.71;32.18
2;4;2020-10-25;2020-10-27;0.29;0.07
3;7;2020-10-09;2020-11-26;6.86;1.72
19;27;2020-09-29;2020-11-23;7.86;1.96
31;165;2021-04-18;2023-04-27;105.57;26.39
26;37;2020-09-27;2022-06-11;88.86;22.22
22;20;2020-09-28;2020-11-10;6.14;1.54
8;14;2020-09-27;2020-10-13;2.29;0.57
5;10;2020-11-12;2020-12-08;3.71;0.93
41;28;2020-09-28;2021-04-05;27.0;6.75
34;46;2020-09-30;2021-07-04;39.57;9.89
12;13;2020-12-21;2021-07-18;29.86;7.46
42;33;2020-09-27;2023-02-05;123.0;30.75
19;24;2021-02-28;2022-09-12;80.14;20.04
6;18;2020-11-03;2021-06-14;31.86;7.96
99;87;2020-09-27;2021-06-19;37.86;9.46
8;7;2020-10-04;2020-10-15;1.57;0.39
70;128;2020-09-27;2023-04-11;132.29;33.07
42;35;2020-09-28;2022-01-21;68.57;17.14
88;231;2020-09-28;2023-05-15;137.0;34.25
29;16;2020-09-29;2023-03-04;126.57;31.64
9;29;2020-09-29;2023-03-27;129.86;32.47
92;133;2020-09-27;2021-12-13;63.14;15.78
12;15;2020-09-28;2020-10-18;2.86;0.72
6;30;2020-09-30;2022-12-09;114.29;28.57
2;1;2020-09-27;2020-09-30;0.43;0.11
12;14;2020-09-30;2021-05-05;31.0;7.75
60;105;2020-10-13;2023-04-26;132.14;33.03
75;64;2020-10-04;2022-12-06;113.29;28.32
1;5;2020-10-05;2020-10-16;1.57;0.39
86;62;2020-10-04;2023-03-27;129.14;32.28
20;82;2020-10-06;2022-07-06;91.14;22.78
51;46;2020-10-05;2022-05-01;81.86;20.46
31;74;2020-10-04;2022-11-26;111.86;27.96
91;66;2020-10-04;2023-04-13;131.57;32.89
1;7;2020-10-04;2021-11-29;60.14;15.04
16;21;2020-10-04;2022-10-21;106.71;26.68
95;108;2020-10-05;2022-11-18;110.57;27.64
56;62;2020-10-04;2021-11-17;58.43;14.61
24;51;2020-10-12;2021-03-22;23.0;5.75
44;68;2020-10-07;2023-05-08;134.71;33.68
1;5;2021-03-23;2022-10-10;80.86;20.22
82;155;2020-10-04;2022-11-22;111.29;27.82
5;10;2020-10-05;2020-12-13;9.86;2.46
43;70;2020-10-04;2022-04-04;78.14;19.54
67;217;2020-10-05;2023-04-21;132.57;33.14
85;115;2020-10-05;2022-07-18;93.0;23.25
33;36;2020-10-05;2021-09-25;50.71;12.68
5;10;2020-10-04;2021-05-12;31.43;7.86
17;29;2020-10-05;2021-08-09;44.0;11.0
25;20;2020-10-06;2021-06-05;34.57;8.64
97;64;2020-10-06;2021-08-30;46.86;11.72
12;28;2020-10-05;2020-10-27;3.14;0.78
5;3;2020-10-06;2020-10-12;0.86;0.22
7;13;2020-10-05;2020-10-25;2.86;0.72
2;18;2020-10-11;2023-05-10;134.43;33.61
36;50;2020-10-11;2021-04-15;26.57;6.64
95;70;2020-10-11;2021-04-29;28.57;7.14
8;11;2020-10-12;2020-10-19;1.0;0.25
4;9;2020-10-22;2020-11-03;1.71;0.43
36;36;2020-10-19;2021-06-15;34.14;8.54
5;4;2021-04-13;2021-04-27;2.0;0.5
5;9;2020-10-12;2020-11-09;4.0;1.0
7;16;2020-10-15;2021-02-09;16.71;4.18
10;10;2020-10-12;2020-11-19;5.43;1.36
76;148;2020-10-12;2023-03-05;124.86;31.22
11;27;2020-10-11;2022-07-10;91.0;22.75
58;54;2020-10-12;2022-05-09;82.0;20.5
11;4;2020-10-11;2020-10-28;2.43;0.61
93;76;2020-10-12;2022-11-21;110.0;27.5
90;106;2020-10-11;2022-08-21;97.0;24.25
49;79;2020-10-14;2023-05-16;134.86;33.72
6;23;2020-10-15;2022-03-16;73.86;18.46
29;39;2020-10-14;2022-11-21;109.71;27.43
13;11;2020-10-14;2020-11-23;5.71;1.43
99;269;2020-10-12;2023-05-08;134.0;33.5
1;6;2020-11-19;2021-09-13;42.57;10.64
2;2;2020-10-11;2020-10-20;1.29;0.32
6;5;2020-10-14;2020-11-02;2.71;0.68
4;6;2020-10-12;2021-09-19;48.86;12.22
64;60;2020-10-12;2022-11-12;108.71;27.18
73;141;2020-10-14;2023-01-06;116.29;29.07
46;88;2020-10-19;2023-05-16;134.14;33.53
94;103;2020-10-18;2021-08-03;41.29;10.32
15;15;2020-10-19;2021-05-16;29.86;7.46
85;67;2020-10-20;2021-09-13;46.86;11.72
46;52;2020-11-01;2022-10-10;101.14;25.28
76;63;2020-10-19;2022-02-27;70.86;17.72
15;13;2020-12-28;2021-06-23;25.29;6.32
89;116;2020-10-26;2021-06-23;34.29;8.57
66;73;2020-10-19;2023-03-10;124.57;31.14
71;166;2020-10-20;2023-03-13;124.86;31.22
21;17;2020-10-19;2022-03-06;71.86;17.96
14;24;2020-10-19;2022-01-24;66.0;16.5
98;74;2020-10-18;2021-06-08;33.29;8.32
19;106;2020-11-01;2023-04-25;129.29;32.32
54;201;2020-10-29;2023-02-11;119.29;29.82
98;139;2020-10-25;2023-02-14;120.29;30.07
82;102;2020-10-18;2022-01-14;64.71;16.18
98;74;2020-10-18;2023-01-13;116.71;29.18
5;23;2020-10-18;2023-01-08;116.0;29.0
91;397;2020-10-19;2023-05-03;132.29;33.07
46;24;2020-10-19;2021-10-29;53.57;13.39
9;19;2020-10-20;2021-03-23;22.0;5.5
43;41;2020-10-20;2021-06-04;32.43;8.11
3;4;2020-10-18;2020-10-22;0.57;0.14
91;64;2020-10-18;2022-12-20;113.29;28.32
10;15;2020-10-20;2020-11-04;2.14;0.54
68;56;2020-10-19;2022-05-10;81.14;20.28
59;44;2020-10-19;2021-06-25;35.57;8.89
70;97;2020-10-21;2021-07-26;39.71;9.93
81;163;2020-11-02;2023-05-16;132.14;33.03
85;128;2020-10-25;2022-06-02;83.57;20.89
36;126;2020-10-30;2022-07-21;89.86;22.46
79;92;2020-11-02;2022-01-06;61.43;15.36
33;144;2020-10-25;2023-03-11;123.86;30.96
25;41;2020-11-07;2021-08-07;39.0;9.75
36;51;2020-10-25;2023-04-26;130.43;32.61
47;38;2020-10-25;2021-12-14;59.29;14.82
52;79;2020-10-25;2021-04-30;26.71;6.68
3;5;2022-07-22;2022-07-22;0.0;0.0
14;12;2020-10-25;2022-02-02;66.43;16.61
43;44;2020-10-31;2021-10-19;50.43;12.61
23;33;2020-10-25;2021-06-18;33.71;8.43
98;97;2020-10-26;2023-03-05;122.86;30.72
7;19;2020-10-26;2021-04-07;23.29;5.82
97;79;2020-10-26;2023-03-30;126.43;31.61
74;104;2020-10-25;2023-01-18;116.43;29.11
25;33;2020-10-29;2023-03-13;123.57;30.89
4;24;2020-10-31;2022-11-28;108.29;27.07
98;378;2020-10-25;2023-05-12;132.71;33.18
95;51;2020-10-26;2021-06-29;35.14;8.78
17;20;2020-11-04;2021-04-27;24.86;6.22
7;13;2020-10-25;2021-07-03;35.86;8.96
5;11;2020-10-25;2020-11-22;4.0;1.0
4;25;2020-11-12;2023-02-26;119.43;29.86
4;27;2020-11-01;2022-11-07;105.14;26.28
29;46;2021-09-07;2022-01-08;17.57;4.39
33;30;2020-11-01;2023-04-18;128.29;32.07
1;8;2020-11-10;2021-02-23;15.0;3.75
6;31;2020-11-03;2023-01-27;116.43;29.11
3;5;2020-11-05;2020-11-07;0.29;0.07
7;92;2020-11-06;2023-05-02;129.57;32.39
97;310;2020-11-06;2023-05-13;131.14;32.78
10;9;2020-11-02;2020-12-02;4.29;1.07
95;213;2020-11-01;2023-04-13;127.57;31.89
19;22;2020-11-21;2023-03-14;120.43;30.11
12;9;2020-11-02;2021-04-13;23.14;5.78
18;28;2020-11-02;2021-02-21;15.86;3.96
16;59;2020-11-02;2021-05-10;27.0;6.75
6;16;2020-11-04;2021-08-13;40.29;10.07
96;47;2020-11-04;2022-02-12;66.43;16.61
20;46;2020-11-02;2022-01-23;63.86;15.96
23;14;2020-11-02;2021-01-12;10.14;2.54
23;47;2020-11-02;2022-02-24;68.43;17.11
5;17;2020-11-08;2023-04-30;129.0;32.25
82;92;2020-11-01;2023-05-09;131.29;32.82
1;7;2020-11-04;2020-11-09;0.71;0.18
95;124;2020-11-01;2022-07-26;90.29;22.57
16;27;2020-11-03;2021-01-14;10.29;2.57
4;22;2020-11-08;2022-04-12;74.29;18.57
98;319;2020-11-01;2023-05-17;132.43;33.11
10;27;2020-11-05;2021-11-29;55.57;13.89
95;117;2020-11-02;2022-11-16;106.29;26.57
10;10;2020-11-01;2020-11-19;2.57;0.64
40;30;2020-11-02;2021-12-13;58.0;14.5
16;13;2020-11-02;2021-01-07;9.43;2.36
29;55;2020-11-09;2023-04-12;126.29;31.57
2;6;2020-11-08;2022-04-26;76.29;19.07
19;14;2020-11-09;2021-09-18;44.71;11.18
68;38;2020-11-10;2021-06-23;32.14;8.04
4;8;2020-11-08;2020-11-19;1.57;0.39
24;27;2020-11-10;2021-04-24;23.57;5.89
41;42;2020-11-26;2023-01-16;111.57;27.89
73;55;2020-11-08;2021-10-02;46.86;11.72
1;2;2020-11-21;2020-11-21;0.0;0.0
24;31;2020-11-09;2021-12-22;58.29;14.57
22;40;2020-12-02;2023-01-22;111.57;27.89
99;225;2020-11-09;2023-03-19;122.86;30.72
30;93;2020-11-10;2023-04-05;125.14;31.28
21;38;2020-11-20;2021-09-29;44.71;11.18
87;78;2020-12-16;2022-11-30;102.0;25.5
3;18;2020-11-24;2021-10-22;47.43;11.86
62;84;2020-11-08;2022-01-21;62.71;15.68
24;47;2020-11-08;2021-04-21;23.43;5.86
14;15;2021-02-07;2021-03-27;6.86;1.72
98;86;2020-11-08;2021-09-21;45.29;11.32
2;7;2020-11-09;2020-12-11;4.57;1.14
51;50;2020-11-09;2022-01-24;63.0;15.75
3;12;2020-11-13;2020-11-18;0.71;0.18
8;13;2020-11-15;2022-09-26;97.14;24.28
15;14;2020-11-08;2021-02-23;15.29;3.82
2;2;2020-11-08;2020-11-08;0.0;0.0
44;56;2020-11-21;2022-03-02;66.57;16.64
2;3;2020-11-11;2020-11-29;2.57;0.64
2;7;2020-11-09;2020-12-02;3.29;0.82
19;14;2020-11-09;2021-01-22;10.57;2.64
23;49;2020-11-15;2021-07-05;33.14;8.28
40;28;2020-11-09;2023-03-23;123.43;30.86
5;26;2021-02-07;2023-02-07;104.29;26.07
82;59;2020-11-09;2021-12-16;57.43;14.36
19;47;2020-11-08;2022-04-16;74.86;18.72
91;120;2020-11-09;2023-03-23;123.43;30.86
41;35;2020-11-09;2021-02-14;13.86;3.46
14;18;2020-11-11;2021-05-11;25.86;6.46
4;9;2020-11-21;2021-08-01;36.14;9.04
26;26;2020-11-10;2022-05-02;76.86;19.22
95;275;2020-11-08;2022-01-10;61.14;15.28
79;205;2020-11-09;2023-05-17;131.29;32.82
26;31;2021-01-30;2022-03-11;57.86;14.46
1;19;2021-03-06;2021-06-21;15.29;3.82
81;213;2020-11-16;2023-04-19;126.29;31.57
69;55;2020-11-16;2022-04-07;72.43;18.11
47;43;2020-11-18;2021-11-17;52.0;13.0
4;14;2020-11-15;2022-12-26;110.14;27.54
90;66;2020-11-17;2022-06-08;81.14;20.28
90;137;2020-11-16;2023-04-23;126.86;31.72
5;22;2020-12-02;2021-07-13;31.86;7.96
90;109;2020-11-15;2022-03-29;71.29;17.82
35;34;2020-11-15;2021-07-31;36.86;9.22
8;25;2020-11-15;2023-04-11;125.29;31.32
40;66;2020-11-15;2021-02-19;13.71;3.43
92;192;2020-11-22;2022-11-19;103.86;25.96
65;97;2020-11-16;2023-02-02;115.43;28.86
61;100;2020-11-15;2023-02-10;116.71;29.18
18;25;2020-11-16;2021-03-05;15.57;3.89
95;72;2020-11-16;2022-08-24;92.29;23.07
76;148;2020-12-01;2022-03-04;65.43;16.36
81;56;2020-11-16;2022-07-08;85.57;21.39
6;16;2020-11-25;2023-03-26;121.57;30.39
69;50;2020-11-16;2021-12-01;54.29;13.57
64;49;2020-11-15;2023-03-11;120.86;30.22
57;67;2020-11-16;2021-08-04;37.29;9.32
7;17;2020-11-17;2022-03-08;68.0;17.0
64;74;2020-11-22;2022-07-17;86.0;21.5
58;46;2020-11-22;2022-06-21;82.29;20.57
32;50;2020-11-22;2023-03-02;118.57;29.64
89;271;2020-11-24;2023-04-06;123.29;30.82
16;36;2020-11-24;2022-02-23;65.14;16.28
70;66;2020-11-22;2021-12-05;54.0;13.5
94;87;2020-11-24;2022-10-09;97.71;24.43
90;110;2020-11-22;2023-04-07;123.71;30.93
8;9;2020-11-22;2020-12-10;2.57;0.64
65;47;2020-11-23;2023-05-15;129.0;32.25
100;57;2020-11-23;2021-08-17;38.14;9.54
5;5;2021-01-23;2021-03-01;5.29;1.32
26;40;2020-11-23;2022-01-23;60.86;15.22
7;7;2020-11-22;2021-05-31;27.14;6.78
16;27;2020-11-23;2021-10-15;46.57;11.64
49;213;2021-11-14;2022-07-19;35.29;8.82
99;145;2020-11-24;2022-08-25;91.29;22.82
78;121;2020-11-22;2022-10-29;100.86;25.22
50;62;2020-11-22;2021-08-29;40.0;10.0
99;141;2020-11-22;2023-04-26;126.43;31.61
43;64;2020-11-22;2022-01-03;58.14;14.54
24;23;2020-11-22;2021-10-13;46.43;11.61
20;40;2020-11-26;2021-01-29;9.14;2.28
32;50;2020-11-24;2022-07-05;84.0;21.0
90;87;2020-11-25;2023-04-29;126.43;31.61
11;4;2020-11-23;2020-12-05;1.71;0.43
5;2;2020-11-23;2020-11-29;0.86;0.22
64;67;2020-11-30;2022-05-07;74.71;18.68
24;63;2020-11-25;2021-02-01;9.71;2.43
1;82;2020-12-14;2023-04-15;121.71;30.43
90;110;2020-11-30;2022-06-30;82.43;20.61
96;263;2020-11-29;2023-03-15;119.43;29.86
94;1305;2020-12-01;2023-05-17;128.14;32.03
64;85;2020-12-08;2023-01-17;110.0;27.5
56;58;2020-12-05;2023-05-16;127.43;31.86
34;46;2020-11-29;2023-04-25;125.29;31.32
52;29;2020-11-29;2021-05-19;24.43;6.11
82;76;2020-11-30;2021-08-06;35.57;8.89
51;52;2020-11-29;2022-11-22;103.29;25.82
15;27;2020-12-01;2021-02-12;10.43;2.61
54;138;2020-11-30;2023-01-15;110.86;27.72
74;63;2020-12-01;2022-08-25;90.29;22.57
4;14;2020-11-30;2021-04-17;19.71;4.93
6;6;2020-12-02;2020-12-10;1.14;0.28
12;4;2020-11-29;2020-12-17;2.57;0.64
16;35;2020-11-30;2022-03-28;69.0;17.25
8;14;2020-11-30;2021-09-13;41.0;10.25
6;29;2020-12-06;2021-01-17;6.0;1.5
34;24;2020-12-01;2022-11-20;102.71;25.68
45;133;2020-11-30;2023-05-03;126.29;31.57
3;3;2020-11-29;2020-12-01;0.29;0.07
23;30;2020-11-29;2022-09-16;93.71;23.43
85;48;2020-11-30;2022-07-18;85.0;21.25
20;46;2021-04-13;2021-07-03;11.57;2.89
18;18;2020-12-02;2021-04-18;19.57;4.89
62;37;2020-12-03;2021-07-20;32.71;8.18
24;24;2020-12-04;2021-04-05;17.43;4.36
4;4;2020-12-05;2020-12-07;0.29;0.07
11;64;2020-12-05;2021-07-29;33.71;8.43
53;45;2020-12-02;2023-04-21;124.29;31.07
71;121;2020-12-01;2022-10-13;97.29;24.32
35;46;2020-11-29;2021-09-12;41.0;10.25
10;23;2020-12-12;2021-06-07;25.29;6.32
32;57;2021-01-05;2022-12-02;99.43;24.86
14;57;2021-02-21;2022-04-14;59.57;14.89
31;17;2021-01-11;2021-12-26;49.86;12.46
21;25;2021-01-05;2023-05-05;121.43;30.36
58;149;2020-12-10;2023-04-16;122.43;30.61
83;106;2020-12-09;2023-05-15;126.71;31.68
26;91;2020-12-08;2023-05-15;126.86;31.72
1;8;2020-12-12;2020-12-23;1.57;0.39
82;186;2020-12-08;2023-05-16;127.0;31.75
9;39;2021-01-07;2023-01-08;104.43;26.11
23;27;2020-12-21;2022-02-13;59.86;14.96
11;15;2020-12-18;2022-01-23;57.29;14.32
8;28;2020-12-18;2021-08-11;33.71;8.43
5;6;2021-07-03;2021-07-11;1.14;0.28
93;108;2020-12-18;2022-10-11;94.57;23.64
34;33;2020-12-22;2022-10-22;95.57;23.89
24;40;2021-02-15;2022-07-15;73.57;18.39
65;77;2020-12-21;2022-01-17;56.0;14.0
71;292;2020-12-13;2023-03-09;116.57;29.14
55;45;2020-12-13;2023-04-21;122.71;30.68
29;46;2020-12-14;2023-03-09;116.43;29.11
100;200;2020-12-13;2023-05-17;126.43;31.61
10;22;2020-12-13;2022-09-01;89.57;22.39
75;137;2020-12-14;2022-09-29;93.43;23.36
58;54;2020-12-13;2021-11-14;48.0;12.0
70;55;2020-12-18;2022-08-17;86.71;21.68
10;12;2020-12-13;2020-12-29;2.29;0.57
9;10;2020-12-13;2021-01-06;3.43;0.86
27;17;2020-12-14;2021-02-14;8.86;2.22
72;57;2020-12-15;2022-12-27;106.0;26.5
48;86;2020-12-14;2023-02-15;113.29;28.32
1;8;2020-12-14;2021-04-28;19.29;4.82
3;7;2020-12-15;2021-08-15;34.71;8.68
86;88;2021-01-20;2022-10-26;92.0;23.0
4;31;2021-05-18;2022-09-25;70.71;17.68
20;29;2020-12-20;2022-06-25;78.86;19.72
70;117;2021-01-18;2022-11-09;94.29;23.57
36;31;2020-12-14;2022-11-24;101.43;25.36
15;24;2020-12-14;2021-07-02;28.57;7.14
56;60;2020-12-14;2023-02-09;112.43;28.11
35;46;2020-12-17;2021-11-30;49.71;12.43
50;90;2021-01-04;2023-04-16;118.86;29.72
2;9;2022-02-28;2022-05-27;12.57;3.14
42;46;2020-12-17;2022-10-27;97.0;24.25
85;126;2020-12-14;2023-05-17;126.29;31.57
3;10;2020-12-14;2023-01-15;108.86;27.22
3;7;2020-12-22;2021-10-12;42.0;10.5
24;137;2020-12-14;2022-03-29;67.14;16.78
21;27;2020-12-21;2021-08-26;35.43;8.86
11;5;2020-12-25;2021-01-03;1.29;0.32
10;4;2021-03-21;2021-04-10;2.86;0.72
73;71;2020-12-15;2022-03-13;64.71;16.18
74;155;2020-12-14;2022-11-17;100.43;25.11
48;66;2020-12-20;2023-01-10;107.29;26.82
31;53;2020-12-20;2021-04-15;16.57;4.14
95;108;2020-12-20;2023-04-27;122.57;30.64
2;7;2021-01-11;2022-06-18;74.71;18.68
42;31;2021-01-16;2022-04-15;64.86;16.22
98;24;2020-12-29;2021-08-03;31.0;7.75
2;16;2020-12-21;2021-02-14;7.86;1.96
3;6;2021-01-06;2021-02-11;5.14;1.28
1;9;2021-02-01;2021-08-23;29.0;7.25
62;49;2020-12-26;2022-11-19;99.0;24.75
96;135;2020-12-21;2023-04-07;119.57;29.89
93;133;2020-12-20;2022-09-13;90.29;22.57
48;47;2021-01-12;2022-09-01;85.29;21.32
11;28;2020-12-20;2021-07-12;29.14;7.28
76;101;2020-12-29;2023-04-18;120.0;30.0
7;18;2020-12-20;2023-02-12;112.0;28.0
62;78;2020-12-20;2021-09-19;39.0;9.75
16;23;2020-12-20;2021-03-09;11.29;2.82
7;4;2021-01-02;2021-01-10;1.14;0.28
73;62;2020-12-23;2023-03-04;114.43;28.61
54;74;2020-12-27;2023-01-23;108.14;27.04
42;89;2020-12-28;2023-05-08;123.0;30.75
7;12;2021-03-29;2023-02-02;96.43;24.11
68;39;2020-12-28;2022-02-25;60.57;15.14
87;162;2020-12-27;2023-04-26;121.43;30.36
71;63;2021-01-02;2023-04-26;120.57;30.14
21;77;2020-12-31;2021-08-29;34.43;8.61
9;16;2020-12-27;2021-01-12;2.29;0.57
19;37;2020-12-29;2023-04-05;118.14;29.54
40;77;2020-12-28;2023-01-03;105.14;26.28
14;22;2021-01-10;2022-02-19;57.86;14.46
58;83;2020-12-28;2023-01-31;109.14;27.28
17;21;2020-12-27;2021-07-06;27.29;6.82
13;59;2020-12-28;2021-03-18;11.43;2.86
9;25;2021-01-25;2022-08-10;80.29;20.07
92;144;2020-12-27;2022-05-26;73.57;18.39
7;14;2021-01-14;2022-11-14;95.57;23.89
57;80;2020-12-28;2021-10-18;42.0;10.5
5;21;2020-12-28;2023-02-01;109.29;27.32
2;8;2020-12-28;2021-03-14;10.86;2.72
24;44;2020-12-27;2021-07-16;28.71;7.18
5;27;2021-01-11;2021-08-29;32.86;8.22
3;4;2021-04-17;2022-05-18;56.57;14.14
2;4;2021-01-07;2021-01-07;0.0;0.0
95;98;2021-01-06;2023-04-25;119.86;29.96
96;102;2021-01-03;2022-04-16;66.86;16.72
9;18;2021-01-05;2021-01-28;3.29;0.82
94;117;2021-01-05;2022-11-20;97.71;24.43
91;55;2021-01-03;2021-06-18;23.71;5.93
90;322;2021-01-04;2023-02-19;110.86;27.72
42;55;2021-01-04;2022-11-17;97.43;24.36
60;37;2021-01-03;2022-11-16;97.43;24.36
42;60;2021-01-03;2022-04-06;65.43;16.36
66;79;2021-01-03;2021-08-18;32.43;8.11
67;133;2021-01-07;2022-10-09;91.43;22.86
4;7;2021-01-05;2021-01-10;0.71;0.18
13;10;2021-01-12;2021-05-16;17.71;4.43
2;6;2021-06-14;2023-04-03;94.0;23.5
29;114;2021-01-05;2023-04-28;120.43;30.11
7;21;2021-01-05;2022-05-31;73.0;18.25
1;3;2021-01-28;2021-06-30;21.86;5.46
47;126;2021-01-16;2022-03-06;59.14;14.78
2;13;2021-01-22;2023-03-07;110.57;27.64
23;7;2021-01-11;2021-12-11;47.71;11.93
43;70;2021-01-04;2022-11-13;96.86;24.22
95;97;2021-01-03;2023-05-09;122.29;30.57
83;86;2021-01-03;2023-05-17;123.43;30.86
42;80;2021-01-03;2022-05-25;72.43;18.11
84;67;2021-01-29;2021-10-02;35.14;8.78
20;33;2021-01-03;2021-02-12;5.71;1.43
1;10;2021-01-25;2021-08-01;26.86;6.72
97;69;2021-01-03;2021-07-22;28.57;7.14
23;32;2021-01-05;2021-05-20;19.29;4.82
7;8;2021-01-03;2021-01-24;3.0;0.75
50;78;2021-01-03;2022-10-26;94.43;23.61
19;110;2021-01-03;2023-05-16;123.29;30.82
55;41;2021-01-07;2021-10-08;39.14;9.78
18;14;2021-01-04;2021-11-17;45.29;11.32
93;77;2021-01-04;2022-12-05;100.0;25.0
85;134;2021-01-06;2023-05-16;122.86;30.72
20;44;2021-04-19;2022-11-14;82.0;20.5
59;131;2021-01-04;2022-03-01;60.14;15.04
15;23;2021-01-08;2022-08-30;85.57;21.39
3;8;2021-01-05;2022-05-02;68.86;17.22
1;3;2021-01-18;2021-01-18;0.0;0.0
42;68;2021-01-12;2022-06-09;73.29;18.32
22;57;2021-01-03;2021-09-04;34.86;8.72
30;27;2021-01-04;2023-04-03;117.0;29.25
30;75;2021-01-08;2023-04-13;117.86;29.46
7;16;2021-01-05;2021-04-15;14.29;3.57
4;7;2021-01-03;2021-01-19;2.29;0.57
96;156;2021-01-04;2021-12-14;49.14;12.28
15;23;2021-01-04;2021-07-13;27.14;6.78
96;163;2021-01-03;2023-01-27;107.71;26.93
15;13;2021-01-05;2022-02-22;59.0;14.75
70;47;2021-01-04;2021-05-11;18.14;4.54
17;26;2021-01-07;2022-02-07;56.57;14.14
29;48;2021-01-11;2022-11-17;96.43;24.11
14;30;2021-01-10;2021-09-03;33.71;8.43
19;16;2021-01-10;2022-03-24;62.57;15.64
38;161;2021-01-10;2022-11-16;96.43;24.11
16;29;2021-01-10;2021-05-08;16.86;4.22
20;67;2021-01-11;2021-08-30;33.0;8.25
29;55;2021-01-11;2023-01-04;103.29;25.82
14;26;2021-01-21;2021-08-21;30.29;7.57
10;26;2021-01-12;2022-10-12;91.14;22.78
48;43;2021-01-10;2021-07-22;27.57;6.89
30;123;2021-01-12;2023-02-05;107.71;26.93
85;233;2021-01-10;2023-04-09;117.0;29.25
97;78;2021-01-18;2022-10-06;89.43;22.36
35;70;2021-01-10;2022-05-15;70.0;17.5
78;54;2021-01-11;2022-03-17;61.43;15.36
43;46;2021-01-26;2022-03-27;60.71;15.18
16;14;2021-01-24;2022-08-27;82.86;20.72
98;82;2021-01-10;2022-04-25;67.14;16.78
3;7;2021-01-11;2021-01-20;1.29;0.32
53;106;2021-01-10;2021-10-06;38.43;9.61
87;85;2021-01-11;2023-03-24;114.57;28.64
98;92;2021-01-11;2022-10-11;91.14;22.78
1;91;2022-03-29;2023-05-05;57.43;14.36
12;7;2021-01-20;2021-09-12;33.57;8.39
37;60;2021-01-12;2023-02-28;111.0;27.75
93;218;2021-01-10;2022-03-30;63.43;15.86
17;10;2021-01-11;2021-09-18;35.71;8.93
1;3;2021-04-11;2021-08-10;17.29;4.32
28;29;2021-01-11;2021-09-28;37.14;9.28
8;20;2021-01-10;2021-02-01;3.14;0.78
82;66;2021-01-10;2022-07-11;78.14;19.54
2;2;2021-03-15;2021-03-15;0.0;0.0
78;110;2021-01-12;2023-04-03;115.86;28.96
98;117;2021-01-11;2023-02-23;110.43;27.61
10;18;2021-01-10;2022-10-04;90.29;22.57
14;20;2021-01-18;2021-09-21;35.14;8.78
82;181;2021-01-10;2023-05-16;122.29;30.57
1;4;2021-01-14;2021-02-28;6.43;1.61
32;74;2021-12-27;2023-05-07;70.86;17.72
25;29;2021-01-10;2021-11-29;46.14;11.54
1;10;2021-01-11;2022-08-21;83.86;20.96
15;11;2021-01-11;2021-02-15;5.0;1.25
12;13;2021-01-10;2022-09-26;89.14;22.28
37;49;2021-01-14;2023-03-30;115.0;28.75
36;40;2021-01-13;2022-09-07;86.0;21.5
4;8;2021-01-24;2021-02-27;4.86;1.22
14;24;2021-01-13;2023-02-21;109.86;27.46
11;20;2021-01-20;2021-05-07;15.29;3.82
96;127;2021-01-17;2023-02-24;109.71;27.43
1;15;2021-01-24;2021-05-03;14.14;3.54
86;148;2021-01-17;2023-02-20;109.14;27.28
47;71;2021-01-17;2023-05-16;121.29;30.32
53;62;2021-01-18;2022-12-01;97.43;24.36
57;65;2021-01-17;2021-12-04;45.86;11.46
43;56;2021-01-17;2021-09-03;32.71;8.18
75;70;2021-01-17;2022-07-12;77.29;19.32
5;11;2021-01-19;2022-01-25;53.0;13.25
71;79;2021-01-22;2023-05-11;119.86;29.96
95;61;2021-03-14;2021-08-30;24.14;6.04
97;91;2021-01-22;2022-12-11;98.29;24.57
54;74;2021-01-18;2021-04-30;14.57;3.64
37;68;2021-01-17;2022-06-05;72.0;18.0
27;33;2021-01-17;2021-11-11;42.57;10.64
62;72;2021-01-17;2021-12-27;49.14;12.28
76;80;2021-01-17;2022-11-13;95.0;23.75
22;17;2021-01-18;2023-05-01;119.0;29.75
46;55;2021-01-18;2023-02-06;107.0;26.75
85;120;2021-01-18;2023-01-16;104.0;26.0
43;57;2021-01-19;2022-11-22;96.0;24.0
69;81;2021-01-18;2022-09-13;86.14;21.54
1;1;2021-01-17;2021-01-18;0.14;0.04
21;29;2021-01-30;2021-10-01;34.86;8.72
26;80;2021-01-19;2023-05-17;121.14;30.28
82;30;2021-01-20;2021-09-10;33.29;8.32
13;20;2021-01-30;2023-03-26;112.14;28.04
95;109;2021-01-25;2023-01-04;101.29;25.32
95;149;2021-01-25;2022-04-15;63.57;15.89
80;23;2021-08-12;2022-11-30;67.86;16.96
9;14;2021-01-25;2021-03-04;5.43;1.36
84;110;2021-01-25;2023-02-10;106.57;26.64
4;10;2021-02-03;2021-02-13;1.43;0.36
50;98;2021-01-28;2023-05-16;119.71;29.93
1;19;2021-01-31;2022-12-17;97.86;24.46
